661	вдруг	вдруг	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#434.886#435.272
662	так	так	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#435.272#435.658
663	так	так	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#435.658#436.044
664	слоши...	сложитьсЯ	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@pmk1959m-words#@pmk1959m#436.044#436.43
665	сложилось	сложитьсЯ	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@pmk1959m-words#@pmk1959m#436.43#436.816
666	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#436.816#437.202
667	Хачатур	Хачатур	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#437.202#437.588
668	Бадалян	Бадалян	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#437.588#437.974
669	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#437.974#438.36
670	Эдик	Эдик	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#438.36#438.746
671	Ахметшин	Ахметшин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#438.746#439.132
672	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#439.132#439.518
673	ээ	ээ	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#439.518#439.904
674	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#439.904#440.29
675	Карина	Карина	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#440.29#440.676
676	Хайлун	Хайлун	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#440.676#441.07
677	в	в	ADP	_	_	_	_	_	@pmk1959m-words#@pmk1959m#442.46#442.75
678	трёх	три	NUM	_	Case=Loc	_	_	_	@pmk1959m-words#@pmk1959m#442.75#443.04
679	лицах	лицо	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@pmk1959m-words#@pmk1959m#443.04#443.33
680	э	э	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#450.5#450.85
681	Хачатур	Хачатур	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#450.85#451.2
682	Бадалян	Бадалян	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#451.2#451.55
683	и	и	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#452.5#452.993
684	Эдуард	Эдуард	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#452.993#453.486
685	Ахметшин	Ахметшин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#453.486#453.98
686	да	да	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#455.1#455.55
687	блестяще	блестяще	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#455.55#456.0
688	их	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@pmk1959m-words#@pmk1959m#457.4#457.65
689	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@pmk1959m-words#@pmk1959m#457.65#457.9
690	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#457.9#458.15
691	их	она	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@pmk1959m-words#@pmk1959m#458.15#458.4
692	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@pmk1959m-words#@pmk1959m#458.4#458.65
693	Кармен	Кармен	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#463.545#464.0
694	угу	угу	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#202.34#202.96
695	собственно	собственно	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#203.28#203.6
696	опера	опера	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#203.6#203.92
697	из	из	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#203.92#204.24
698	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#204.24#204.56
699	родилась	родитьсЯ	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@iad1983m-words#@iad1983m#204.56#204.88
700	да	да	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#205.04#205.306
701	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#205.306#205.572
702	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@iad1983m-words#@iad1983m#205.572#205.838
703	знаем	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#205.838#206.104
704	как	как	SCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#206.104#206.37
705	во	в	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#206.37#206.636
706	Франции	Франция	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#206.636#206.902
707	в общем-то	в общем-то	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#206.902#207.168
708	пришла	прийти	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#207.434#207.7
709	из	из	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#207.7#207.966
710	балета	балет	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#207.966#208.232
711	[нрзб]	[нрзб]	X	_	_	_	_	_	@iad1983m-words#@iad1983m#208.232#208.51
712	как	как	SCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#209.2#209.54
713	ээ	ээ	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#209.85#210.35
714	постепенно	постепенно	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#211.0#211.39
715	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@iad1983m-words#@iad1983m#211.39#211.78
716	обрастала	обрастать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#211.78#212.17
717	новыми	новый	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@iad1983m-words#@iad1983m#212.17#212.56
718	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#212.56#212.95
719	или	или	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#212.95#213.34
720	наоборот	наоборот	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#213.34#213.73
721	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#213.73#214.12
722	как	как	SCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#214.12#214.51
723	уходило	уходить	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#214.51#214.9
724	из	из	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#214.9#215.29
725	неё	она	PRON	_	Case=Gen|Number=Sing|Person=3	_	_	_	@iad1983m-words#@iad1983m#215.29#215.68
726	больше	больше	ADV	_	Degree=Cmp	_	_	_	@iad1983m-words#@iad1983m#215.68#216.07
727	драматическое	драматический	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#216.07#216.46
728	да	да	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#216.46#216.85
729	часть	часть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#216.85#217.24
730	там	там	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#217.24#217.63
731	речетативы	речетатив	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@iad1983m-words#@iad1983m#217.63#218.02
732	попостепенно	постепенно	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#218.02#218.41
733	уходили	уходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#218.41#218.8
734	потому что	потому что	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#243.61#243.924
735	время	время	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#244.238#244.552
736	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#244.552#244.866
737	разумеется	разумеется	ADV	_	_s	_	_	_	@iad1983m-words#@iad1983m#244.866#245.18
738	но	но	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#245.18#245.494
739	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#245.494#245.808
740	создавая	создавать	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#245.808#246.122
741	то	тот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#246.122#246.436
742	или	или	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#246.436#246.75
743	иное	иной	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#246.75#247.064
744	произведение	произведение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#247.064#247.378
745	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iad1983m-words#@iad1983m#247.378#247.692
746	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#247.692#248.006
747	не	не	PART	_	_	_	_	_	@iad1983m-words#@iad1983m#248.006#248.32
748	задаюсь	задаваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iad1983m-words#@iad1983m#248.32#248.634
749	так сказать	так сказать	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#248.634#248.948
750	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#249.262#249.576
751	мм	мм	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#249.576#249.9
752	не	не	PART	_	_	_	_	_	@iad1983m-words#@iad1983m#250.57#250.893
753	оцениваю	оценивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#250.893#251.216
754	результат	результат	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#251.216#251.539
755	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#251.539#251.862
756	какую	какой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#251.862#252.185
757	форму	форма	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#252.185#252.508
758	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#252.508#252.831
759	спектакль	спектакль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#252.831#253.154
760	примет	принЯть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#253.154#253.477
761	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#253.477#253.8
762	когда	когда	SCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#253.8#254.123
763	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@iad1983m-words#@iad1983m#254.123#254.446
764	уже	уже	ADV	_	Degree=Pos	_	_	_	@iad1983m-words#@iad1983m#254.446#254.769
765	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#254.769#255.092
766	закончен	закончить	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@iad1983m-words#@iad1983m#255.092#255.415
767	да	да	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#255.415#255.738
768	и	и	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#255.738#256.061
769	так	так	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#256.061#256.384
770	же	же	PART	_	_	_	_	_	@iad1983m-words#@iad1983m#256.384#256.707
771	создавая	создавать	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#256.707#257.03
772	того	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#257.03#257.353
773	же	же	PART	_	_	_	_	_	@iad1983m-words#@iad1983m#257.353#257.676
774	Нуриева	Нуриев	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#257.676#258.02
775	то есть	то есть	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#258.55#258.875
776	это	это	PRON	_	_	_	_	_	@iad1983m-words#@iad1983m#259.2#259.525
777	наверно	наверно	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#259.525#259.85
778	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#259.85#260.175
779	в	в	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#260.175#260.5
780	большей	большой	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#260.5#260.825
781	степени	степень	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#260.825#261.15
782	заслуга	заслуга	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#261.15#261.475
783	моих	мой	DET	_	Case=Gen|Number=Plur	_	_	_	@iad1983m-words#@iad1983m#261.475#261.8
784	соавторов	соавтор	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iad1983m-words#@iad1983m#261.8#262.125
785	и	и	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#262.125#262.45
786	Кирилла	Кирилл	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#262.45#262.775
787	Серебряникова	Серебрянников	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#262.775#263.1
788	и	и	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#263.1#263.425
789	Юры	Юра	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#263.425#263.75
790	Посохова	Посохов	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#263.75#264.08
791	что	что	SCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#264.775#265.115
792	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@iad1983m-words#@iad1983m#265.115#265.455
793	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#265.455#265.795
794	балет	балет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#265.795#266.135
795	который	который	PRON	_	Case=Acc	_	_	_	@iad1983m-words#@iad1983m#266.135#266.475
796	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iad1983m-words#@iad1983m#266.475#266.815
797	писал	писать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#266.815#267.155
798	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#267.155#267.495
799	потому что	потому что	ADV	_	Degree=Pos	_	_	_	@iad1983m-words#@iad1983m#267.495#267.835
800	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iad1983m-words#@iad1983m#268.175#268.515
801	композитор	композитор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#268.515#268.855
802	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iad1983m-words#@iad1983m#268.855#269.195
803	отвечаю	отвечать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#269.195#269.535
804	исключительно	исключительно	ADV	_	Degree=Pos	_	_	_	@iad1983m-words#@iad1983m#269.535#269.875
805	за	за	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#269.875#270.215
806	музыку	музыка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#270.215#270.555
807	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#270.555#270.895
808	и	и	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#270.895#271.235
809	отталкиваюсь	отталкиваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iad1983m-words#@iad1983m#271.235#271.575
810	исключительно	исключительно	ADV	_	Degree=Pos	_	_	_	@iad1983m-words#@iad1983m#271.575#271.915
811	от	от	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#271.915#272.255
812	либретто	либретто	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#272.255#272.595
813	от	от	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#272.595#272.935
814	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#272.935#273.275
815	там	там	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#273.275#273.615
816	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#273.615#273.955
817	пытаюсь	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iad1983m-words#@iad1983m#273.955#274.295
818	передать	передать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#274.295#274.635
819	сюжет	сюжет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#274.635#274.975
820	и	и	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#274.975#275.315
821	так	так	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#275.315#275.655
822	далее	далее	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#275.655#275.995
823	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#275.995#276.335
824	но	но	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#276.335#276.675
825	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#276.675#277.015
826	какую	какой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#277.015#277.355
827	форму	форма	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#277.355#277.695
828	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#277.695#278.035
829	произведение	произведение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#278.035#278.375
830	примет	принЯть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#278.375#278.715
831	окончательно	окончательно	ADV	_	Degree=Pos	_	_	_	@iad1983m-words#@iad1983m#278.715#279.055
832	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#279.055#279.395
833	на	на	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#279.395#279.735
834	сцене	сцена	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#279.735#280.1
835	это	это	PRON	_	_	_	_	_	@iad1983m-words#@iad1983m#281.0#281.465
836	уже	уже	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#281.465#281.93
837	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#281.93#282.395
838	не	не	PART	_	_	_	_	_	@iad1983m-words#@iad1983m#282.395#282.86
839	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#282.86#283.325
840	композиторская	композиторский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#283.325#283.79
841	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@iad1983m-words#@iad1983m#283.79#284.255
842	территория	территория	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#284.255#284.72
843	тут	тут	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#285.15#285.473
844	наверно	наверно	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#285.473#285.796
845	интереснее	интересно	ADJ	_	Degree=Cmp	_	_	_	@iad1983m-words#@iad1983m#285.796#286.119
846	от	от	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#286.119#286.442
847	Павла	Павел	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#286.442#286.765
848	услышать	слышать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#286.765#287.09
849	разумеется	разумеется	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#290.06#290.384
850	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#290.384#290.708
851	да	да	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#290.708#291.032
852	/	/	PUNCT	_	_	_	_	_	@iad1983m-words#@iad1983m#291.032#291.356
853	да	да	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#291.356#291.68
854	да	да	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#298.12#298.33
855	уже	уже	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#300.27#300.671
856	внедрение	внедрение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#300.671#301.072
857	другой	другой	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#301.072#301.473
858	формы	форма	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#301.473#301.874
859	на	на	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#301.874#302.275
860	территорию	территория	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#302.275#302.676
861	балета	балет	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#302.676#303.077
862	да	да	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#303.077#303.48
863	конечно	конечно	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#304.17#304.5
864	да	да	INTJ	_	_	_	_	_	@iad1983m-words#@iad1983m#310.62#311.007
865	потому что	потому что	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#311.007#311.394
866	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iad1983m-words#@iad1983m#311.781#312.17
867	поддерживал	поддерживать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#312.93#313.338
868	эмоцию	эмоция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#313.338#313.746
869	там	там	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#313.746#314.154
870	и	и	CCONJ	_	_	_	_	_	@iad1983m-words#@iad1983m#314.154#314.562
871	зачастую	зачастую	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#314.562#314.97
872	текст	текст	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#314.97#315.378
873	звучит	звучать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iad1983m-words#@iad1983m#315.378#315.786
874	одновременно	одновременно	ADV	_	_	_	_	_	@iad1983m-words#@iad1983m#315.786#316.194
875	с	с	ADP	_	_	_	_	_	@iad1983m-words#@iad1983m#316.194#316.602
876	музыкой	музыка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@iad1983m-words#@iad1983m#316.602#317.01
