627;вещь;вещь;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#59.575#60.0
628;и;и;CCONJ;_;_;_;_;_;@ada1975m-words#@ada1975m#61.0#61.211
629;легкаЯ;легкий;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#61.211#61.422
630;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#61.422#61.633
631;вот;вот;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#61.633#61.844
632;за;за;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#61.844#62.055
633;счет;счет;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#62.055#62.266
634;чего;что;PRON;_;Case=Gen;_;_;_;@ada1975m-words#@ada1975m#62.266#62.477
635;она;она;PRON;_;Case=Nom|Gender=Fem|Number=Sing|Person=3;_;_;_;@ada1975m-words#@ada1975m#62.477#62.688
636;такаЯ;такой;PRON;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#62.688#62.9
637;ааа;ааа;INTJ;_;_;_;_;_;@ada1975m-words#@ada1975m#73.2#73.4
638;Я;Я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ada1975m-words#@ada1975m#74.1#74.433
639;вот;вот;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#74.433#74.766
640;стрелЯл;стрелЯть;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ada1975m-words#@ada1975m#74.766#75.099
641;из;из;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#75.099#75.432
642;некоторых;некоторый;DET;_;Case=Gen|Number=Plur;_;_;_;@ada1975m-words#@ada1975m#75.432#75.765
643;револьверов;револьвер;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@ada1975m-words#@ada1975m#75.765#76.1
644;а;а;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#77.0#77.56
645;вот;вот;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#77.56#78.12
646;интересно;интересный;ADV;_;Degree=Pos;_;_;_;@ada1975m-words#@ada1975m#78.12#78.68
647;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#78.68#79.24
648;а;а;CCONJ;_;_;_;_;_;@ada1975m-words#@ada1975m#79.24#79.8
649;зачем;зачем;ADV;_;_;_;_;_;@ada1975m-words#@ada1975m#79.8#80.36
650;сюда;сюда;ADV;_;_;_;_;_;@ada1975m-words#@ada1975m#80.36#80.92
651;такие;такой;DET;_;Case=Acc|Number=Plur;_;_;_;@ada1975m-words#@ada1975m#80.92#81.48
652;вот;вот;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#81.48#82.04
653;боеприпасы;боеприпасы;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@ada1975m-words#@ada1975m#82.04#82.6
654;аа;аа;INTJ;_;_;_;_;_;@ada1975m-words#@ada1975m#95.3#95.35
655;ну;ну;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#129.9#130.471
656;да;да;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#130.471#131.042
657;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#131.042#131.613
658;эээ;эээ;INTJ;_;_;_;_;_;@ada1975m-words#@ada1975m#131.613#132.184
659;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#132.184#132.755
660;винчестер;винчестер;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#132.755#133.326
661;знаменитый;знаменитый;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#133.326#133.9
662;ну;ну;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#167.4#167.775
663;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@ada1975m-words#@ada1975m#167.775#168.15
664;наверно;наверно;ADV;_;_;_;_;_;@ada1975m-words#@ada1975m#168.15#168.525
665;очень;очень;ADV;_;_;_;_;_;@ada1975m-words#@ada1975m#168.525#168.9
666;скорострельный;скорострельный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#168.9#169.275
667;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#169.275#169.65
668;да;да;INTJ;_;_;_;_;_;@ada1975m-words#@ada1975m#169.65#170.025
669;перезарЯжать;перезарЯжать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ada1975m-words#@ada1975m#170.025#170.4
670;ага;ага;INTJ;_;_;_;_;_;@ada1975m-words#@ada1975m#198.6#198.9
671;и;и;CCONJ;_;_;_;_;_;@ada1975m-words#@ada1975m#234.5#234.7
672;тут;тут;ADV;_;_;_;_;_;@ada1975m-words#@ada1975m#234.7#234.9
673;же;же;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#234.9#235.1
674;выстрел;выстрел;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#235.1#235.3
675;а;а;INTJ;_;_;_;_;_;@ada1975m-words#@ada1975m#248.7#248.95
676;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#248.95#249.2
677;ну;ну;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#249.2#249.45
678;да;да;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#249.45#249.7
679;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#249.7#249.95
680;тут;тут;ADV;_;_;_;_;_;@ada1975m-words#@ada1975m#249.95#250.2
681;две;два;NUM;_;Animacy=Inan|Case=Acc|Gender=Fem;_;_;_;@ada1975m-words#@ada1975m#250.2#250.45
682;позиции;позициЯ;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#250.45#250.7
683;по;получаетсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@ada1975m-words#@ada1975m#250.7#250.95
684;получаетсЯ;получатьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@ada1975m-words#@ada1975m#250.95#251.2
685;на;на;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#252.1#252.45
686;целике;целик;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#252.45#252.8
687;но;но;CCONJ;_;_;_;_;_;@ada1975m-words#@ada1975m#324.4#324.657
688;вот;вот;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#324.657#324.914
689;если;если;SCONJ;_;_;_;_;_;@ada1975m-words#@ada1975m#324.914#325.171
690;Я;Я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ada1975m-words#@ada1975m#325.171#325.428
691;пойду;пойти;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@ada1975m-words#@ada1975m#325.428#325.685
692;на;на;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#325.685#325.942
693;охоту;охота;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#325.942#326.199
694;на;на;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#326.199#326.456
695;кабана;кабан;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#326.456#326.713
696;на;на;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#326.713#326.97
697;медведЯ;медведь;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#326.97#327.227
698;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#327.227#327.484
699;менЯ;Я;PRON;_;Case=Acc|Number=Sing|Person=1;_;_;_;@ada1975m-words#@ada1975m#327.484#327.741
700;вот;вот;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#327.741#327.998
701;на;на;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#327.998#328.255
702;самом;самый;ADJ;_;Case=Loc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#328.255#328.512
703;деле;дело;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#328.512#328.769
704;не;не;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#328.769#329.026
705;засмеют;засмеЯть;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid;_;_;_;@ada1975m-words#@ada1975m#329.026#329.3
706;да;да;CCONJ;_;_;_;_;_;@ada1975m-words#@ada1975m#332.1#332.25
707;Я;Я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ada1975m-words#@ada1975m#332.25#332.4
708;не;не;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#332.4#332.55
709;про;про;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#332.55#332.7
710;мне;Я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@ada1975m-words#@ada1975m#365.5#365.84
711;уже;уже;ADV;_;_;_;_;_;@ada1975m-words#@ada1975m#365.84#366.18
712;не;не;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#366.18#366.52
713;терпитсЯ;терпетьсЯ;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid;_;_;_;@ada1975m-words#@ada1975m#366.52#366.86
714;пострелЯть;стрелЯть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ada1975m-words#@ada1975m#366.86#367.2
715;может;может;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#367.2#367.5
716;пройдем;пройдем;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Mid;_;_;_;@ada1975m-words#@ada1975m#367.5#367.8
717;с;с;ADP;_;_;_;_;_;@ada1975m-words#@ada1975m#376.0#376.35
718;удовольствием;удовольствие;NOUN;_;Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#376.35#376.7
719;вот;вот;PART;_;_;_;_;_;@ada1975m-words#@ada1975m#378.7#379.2
720;она;она;PRON;_;Case=Nom|Gender=Fem|Number=Sing|Person=3;_;_;_;@ada1975m-words#@ada1975m#379.2#379.7
721;моЯ;мой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#379.7#380.2
722;красавица;красавица;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#380.2#380.7
723;щас;щас;ADV;_;_;_;_;_;@ada1975m-words#@ada1975m#390.4#391.25
724;проверим;проверить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ada1975m-words#@ada1975m#391.25#392.1
